redbird,4.49780013,31463
butterfly,6.225709011,1681547
bumble_bee,4.472478529,29681
long,8.285506482,192977414
garden,7.291000632,19543423
platypus,4.736667354,54534
alpaca,4.956917231,90556
unicorn,5.573452982,374501
mammoth,5.911730606,816076
wildcat,5.477536531,300287
toad,5.885895277,768945
puma,5.219539994,165783
black_mamba,3.795462894,6244
tasmanian_devil,3.998477303,9965
dinosaur,5.720477669,525385
quail,5.858834846,722495
python,5.589901592,388957
garter_snake,4.507235007,32154
snail,5.853805252,714176
chameleon,5.343097287,220342
slug,5.665824803,463260
angelfish,4.432600545,27077
spiders,5.915757994,823679
dalmatian,5.045025522,110924
sparrow,6.063752812,1158118
egret,5.003873949,100896
booby,5.348748668,223228
gulls,5.72693738,533258
ewe,5.498001612,314776
sea_lion,4.973931017,94174
jackrabbit,4.745433951,55646
guinea,6.538172807,3452811
chick,6.095076204,1244733
labrador,5.723045813,528501
oyster,6.065144455,1161835
phi,6.220243065,1660516
man,8.405828989,254582759
manatee,5.024452828,105792
t_rex,3.470263447,2953
ox,6.331019334,2142986
ngu,4.599741194,39787
armadillo,5.091213085,123371
reptiles,6.04720631,1114824
insects,6.715288174,5191444
cheetahs,4.633963068,43049
lions,6.277331819,1893790
farm,7.309042344,20372407
ants,6.186750999,1537273
zebras,4.949497347,89022
paw,5.943323337,877654
tail,6.949981757,8912135
zoo,6.119594019,1317025
labrador_retriever,4.38244932,24124
siberian_husky,3.872622379,7458
malamute,4.174786417,14955
chihuahua,5.671361706,469204
anaconda,5.282118883,191478
beak,6.020690608,1048795
pike,6.311388052,2048274
woodpecker,5.589297111,388416
woodchuck,5.028713554,106835
yeti,4.532053339,34045
money,7.853441695,71357840
bugs,6.097098282,1250542
squirrels,5.858134597,721331
crabs,5.847935242,704588
tadpole,5.208922147,161779
treefrog,4.062017599,11535
bug,6.151919343,1418794
dragon,6.477683302,3003885
rainbow,6.313541377,2058455
humpback_whale,4.292078772,19592
arrowhead,5.478364451,300860
bengal_tiger,4.254403046,17964
bass,6.631500792,4280562
stallion,5.768888839,587339
sea_gull,4.700037057,50123
sponge,6.141135776,1383999
oriole,5.212871812,163257
crocodiles,5.477439621,300220
alligators,5.38200623,240994
polar_bears,4.977069385,94857
fergie,4.398773055,25048
hamper,5.675155773,473321
tigers,5.939741335,870445
monk,6.50204428,3177198
golden,7.140468886,13818754
stag,5.78537611,610065
falcon,5.93662582,864223
grasshopper,5.629313758,425906
mantis,5.101128176,126220
crane,6.40422836,2536462
mako_shark,3.767081621,5849
whale_shark,4.039691662,10957
kiwi,5.053481804,113105
leech,5.669471228,467166
doe,6.348022772,2228552
godzilla,4.77480883,59540
koi_fish,3.120573931,1320
clam,5.762969496,579388
okapi,4.23726719,17269
colt,6.053553985,1131238
widow,6.793254657,6212332
bev,5.429740979,268993
loin,5.606302884,403927
chip,6.437497996,2738407
bonobo,4.307667155,20308
sea_otter,4.858795772,72243
baboons,5.336007191,216774
mule,6.274039557,1879488
hummingbird,5.352031937,224922
reptile,5.656324398,453236
hedgehog,5.301448888,200193
snow_leopard,4.447033929,27992
june_bug,4.27392678,18790
goldfinch,4.937713431,86639
giraffes,5.002779259,100642
irls,3.859558573,7237
oke,4.829419569,67518
mountain,7.314122557,20612115
saltwater_fish,4.145351817,13975
freshwater_fish,4.776352446,59752
tarantulas,4.672559628,47050
bluegill,4.713708895,51726
duckbill,4.178084433,15069
wallaby,4.54036702,34703
quale,5.192784825,155878
finch,5.891181625,778362
bacteria,6.801874181,6336861
dodo,5.223345353,167242
buck,6.477242551,3000838
corral,5.808928351,644063
capybara,4.21769446,16508
macaw,4.870380493,74196
minx,4.846046248,70153
tapir,4.948750293,88869
agouti,4.729480673,53639
nightingale,5.964732805,922004
pic,5.752139909,565119
crawfish,5.106731303,127859
wale,4.824737452,66794
grasshoppers,5.57427209,375208
praying_mantis,4.561005924,36392
tick,6.01822018,1042846
flee,6.298708579,1989338
housecat,3.688508808,4881
welsh,6.274038633,1879484
caiman,4.673592214,47162
cougars,4.793860201,62210
panthers,5.524213018,334359
wildcats,5.004523424,101047
people,8.382235755,241121399
pigeons,5.99940026,998620
jaguars,5.030939577,107384
piglet,4.878021724,75513
hens,5.936487604,863948
boars,5.222810081,167036
do,8.684640324,483771550
hours,7.677593559,47598532
big,7.647871462,44449969
owls,5.780150909,602769
mosquitoes,5.985538738,967250
insect,6.519563532,3307985
akita,4.611170797,40848
great_dane,4.611680832,40896
shih_tzu,4.25229464,17877
greyhound,5.599537026,397683
siamese,5.56277092,365402
quaker,6.179321658,1511199
cockatiel,4.163876656,14584
marmoset,4.596740004,39513
colts,5.463443538,290699
blue_heron,4.830505266,67687
sea_turtle,4.691797355,49181
bald_eagle,5.076851533,119358
muse,6.155458412,1430403
bloodhound,4.961463809,91509
huskie,3.507045872,3214
leper,5.544617389,350443
calf,6.367029612,2328250
rt,6.335314851,2164287
doggy,4.866151416,73477
pher,4.322053818,20992
boa,5.428274135,268086
fishes,6.393131031,2472470
axolotl,4.371381919,23517
scallop,5.206922975,161036
house,8.099609698,125779452
cobra,5.674975897,473125
lin,6.238161565,1730460
haw,5.648166731,444802
shake,6.717059232,5212658
sea,7.65370566,45051127
irl,4.796081483,62529
goats,6.231891956,1705658
centipede,4.986283438,96891
flamingos,4.80988279,64548
caterpillars,5.648941284,445596
flea,5.81714343,656362
flounder,5.421176002,263740
swordfish,5.201525482,159047
koalas,4.359000227,22856
possums,4.599883072,39800
humpback_whales,4.391252767,24618
seahorses,4.197941836,15774
lizards,5.80553348,639048
iguanas,4.841278111,69387
ant_eaters,2.705007959,507
gazelles,4.911487867,81562
newts,4.732972433,54072
cows,6.517147318,3289632
hedgehogs,4.739437843,54883
porcupines,4.885299012,76789
poodle,5.355604751,226780
bulldog,5.406485677,254968
bullfrog,4.957559402,90690
crayfish,5.429524579,268859
sushi,5.374357855,236787
timber,6.722175698,5274432
caterpillar,5.827004623,671436
minnows,5.189650302,154757
sealion,3.965342836,9233
porcupine,5.580630787,380742
gat,5.305269663,201962
stork,5.487757546,307438
cock,6.346605457,2221291
naked_mole_rat,3.193402903,1561
sea_urchin,5.139233459,137795
chickadee,4.985974049,96822
cockatoo,4.779942635,60248
utang,3.773054693,5930
wild_boar,5.267131818,184983
terrier,5.578885508,379215
asp,5.813126443,650319
orca,4.752217521,56522
amphibian,5.392096966,246659
monarch_butterfly,4.396077239,24893
butterflies,6.028043109,1066702
cavy,4.112705521,12963
glider,5.430104094,269218
snow,7.149137143,14097339
