subject,domain,word,SIDNO
580,FOODS,Shrimp,62
580,FOODS,Marshmallow,62
580,FOODS,Whipped Cream,62
580,FOODS,Graham Cracker,62
580,FOODS,Chip,62
580,FOODS,Cracker,62
580,FOODS,Cheese,62
580,FOODS,Yogurt,62
580,FOODS,Pudding,62
580,FOODS,Cookie,62
580,FOODS,Grilled Cheese,62
580,FOODS,Soup,62
580,FOODS,Noodle,62
580,FOODS,Lettuce,62
581,FOODS,Apple,63
581,FOODS,Bagel,63
581,FOODS,Ice-Cream,63
581,FOODS,Steak,63
581,FOODS,Potato,63
581,FOODS,Hamburger,63
581,FOODS,Spaghetti,63
581,FOODS,Meatball,63
581,FOODS,Turkey,63
581,FOODS,Bacon,63
581,FOODS,Lettuce,63
581,FOODS,Tomato,63
581,FOODS,Spaghetti,63
581,FOODS,Cracker,63
581,FOODS,Bread,63
581,FOODS,Carrot,63
581,FOODS,Pineapple,63
581,FOODS,Cereal,63
581,FOODS,Chicken,63
581,FOODS,Raspberry,63
581,FOODS,Plum,63
581,FOODS,Cucumber,63
581,FOODS,Pizza,63
581,FOODS,Beef,63
581,FOODS,Fried Chicken,63
581,FOODS,Buffalo Wing,63
581,FOODS,Cake,63
581,FOODS,Pudding,63
581,FOODS,Egg,63
581,FOODS,Toast,63
581,FOODS,Sausage,63
581,FOODS,French Toast,63
581,FOODS,Pancake,63
581,FOODS,Peach,63
581,FOODS,Taco,63
581,FOODS,Enchilada,63
581,FOODS,Pear,63
581,FOODS,Mandarin Orange,63
581,FOODS,Protein Bar,63
581,FOODS,Corn,63
582,FOODS,Pizza,64
582,FOODS,Noodle,64
582,FOODS,Barbecue,64
582,FOODS,Fish,64
582,FOODS,Chicken Sandwich,64
582,FOODS,Lasagna,64
582,FOODS,Rice,64
582,FOODS,Chip,64
582,FOODS,Banana,64
582,FOODS,Apple,64
582,FOODS,General Tso'S Chicken,64
582,FOODS,Cheese Stick,64
582,FOODS,Steak,64
582,FOODS,Meatloaf,64
582,FOODS,Donut,64
582,FOODS,Green Bean,64
582,FOODS,Corn,64
582,FOODS,Mashed Potato,64
582,FOODS,Turkey,64
582,FOODS,Roll,64
582,FOODS,Stir-Fry,64
582,FOODS,Beef,64
582,FOODS,Chocolate,64
582,FOODS,Strawberry,64
582,FOODS,Blackberry,64
582,FOODS,Soup,64
582,FOODS,Pita,64
582,FOODS,Stromboli,64
583,FOODS,Fruit,65
583,FOODS,Banana,65
583,FOODS,Apple,65
583,FOODS,Turkey,65
583,FOODS,Ham,65
583,FOODS,Orange,65
583,FOODS,Cereal,65
583,FOODS,Macaroni And Cheese,65
583,FOODS,Potato,65
583,FOODS,French-Fry,65
583,FOODS,Quiche,65
583,FOODS,Ice-Cream,65
583,FOODS,Chicken Finger,65
583,FOODS,Grape,65
583,FOODS,Broccoli,65
583,FOODS,Lime,65
583,FOODS,Sandwich,65
583,FOODS,Bread,65
583,FOODS,Cheese,65
583,FOODS,Beef,65
583,FOODS,Pie,65
583,FOODS,Cake,65
583,FOODS,Green Bean,65
583,FOODS,Carrot,65
583,FOODS,Chocolate,65
583,FOODS,Bean,65
583,FOODS,Radish,65
583,FOODS,Lettuce,65
583,FOODS,Tomato,65
583,FOODS,Hamburger,65
583,FOODS,Peach,65
583,FOODS,Yogurt,65
583,FOODS,Soda,65
583,FOODS,Egg,65
583,FOODS,Burrito,65
583,FOODS,Nacho,65
583,FOODS,Chicken,65
583,FOODS,Marshmallow,65
583,FOODS,Blackberry,65
583,FOODS,Strawberry,65
583,FOODS,Hashbrown,65
583,FOODS,Waffle,65
583,FOODS,Pancake,65
584,FOODS,Egg,66
584,FOODS,Cheese,66
584,FOODS,Cereal,66
584,FOODS,Beef Jerky,66
584,FOODS,Mashed Potato,66
584,FOODS,Ham,66
584,FOODS,Chicken,66
584,FOODS,Turkey,66
584,FOODS,Lettuce,66
584,FOODS,Carrot,66
584,FOODS,Salad Dressing,66
584,FOODS,Coleslaw,66
584,FOODS,Pot-Roast,66
584,FOODS,Noodle,66
584,FOODS,Pepper,66
584,FOODS,Snicker,66
584,FOODS,Sucker,66
584,FOODS,Twizzler,66
584,FOODS,M And M'S,66
584,FOODS,Pringle,66
584,FOODS,Chip,66
584,FOODS,Cheetos,66
584,FOODS,Green Bean,66
584,FOODS,Chocolate,66
584,FOODS,Tomato,66
584,FOODS,Apple,66
584,FOODS,Pop Tart,66
584,FOODS,Hashbrown,66
584,FOODS,Sugar,66
584,FOODS,Lime,66
584,FOODS,Lemon,66
584,FOODS,Taco,66
584,FOODS,Salmon,66
584,FOODS,Tuna,66
584,FOODS,Cracker,66
584,FOODS,Bread,66
584,FOODS,Rice,66
584,FOODS,Oatmeal,66
584,FOODS,Twizzler,66
584,FOODS,Ice-Cream,66
584,FOODS,Gelato,66
584,FOODS,Pizza,66
586,FOODS,Pizza,67
586,FOODS,Ice-Cream,67
586,FOODS,Taco,67
586,FOODS,Burrito,67
586,FOODS,Chimichanga,67
586,FOODS,Lasagna,67
586,FOODS,Enchilada,67
586,FOODS,Chip,67
586,FOODS,Dip,67
586,FOODS,Apple,67
586,FOODS,Banana,67
586,FOODS,Grape,67
586,FOODS,Watermelon,67
586,FOODS,Cantaloupe,67
586,FOODS,Orange,67
586,FOODS,Peach,67
586,FOODS,Strawberry,67
586,FOODS,Corn,67
586,FOODS,Green Bean,67
586,FOODS,Mashed Potato,67
586,FOODS,Cookie,67
586,FOODS,Cake,67
586,FOODS,Pie,67
586,FOODS,Candy,67
586,FOODS,Chicken,67
586,FOODS,Steak,67
586,FOODS,Hamburger,67
586,FOODS,Fries,67
586,FOODS,Onion Ring,67
586,FOODS,Spaghetti,67
586,FOODS,Salad,67
586,FOODS,Bread,67
586,FOODS,Soup,67
586,FOODS,Chili,67
586,FOODS,Sandwich,67
586,FOODS,Ziti,67
586,FOODS,Panini,67
586,FOODS,Cheesecake,67
586,FOODS,Cheese,67
586,FOODS,Cracker,67
586,FOODS,Carrot,67
586,FOODS,Lima Bean,67
586,FOODS,Asparagus,67
586,FOODS,Peanut,67
586,FOODS,Almond,67
586,FOODS,Lettuce,67
586,FOODS,Green Pepper,67
586,FOODS,Onion,67
586,FOODS,Cheese Stick,67
586,FOODS,Ravioli,67
586,FOODS,Porkchop,67
586,FOODS,Hotdog,67
586,FOODS,Corndog,67
586,FOODS,Pancake,67
586,FOODS,Bacon,67
586,FOODS,Ham,67
588,FOODS,Steak,68
588,FOODS,Salad,68
588,FOODS,Pasta,68
588,FOODS,Bread,68
588,FOODS,French-Fry,68
588,FOODS,Banana,68
588,FOODS,Apple,68
588,FOODS,Honeydew,68
588,FOODS,Strawberry,68
588,FOODS,Kiwi,68
588,FOODS,Pork,68
588,FOODS,Chicken,68
588,FOODS,Soup,68
588,FOODS,Lettuce,68
588,FOODS,Tomato,68
588,FOODS,Corn,68
588,FOODS,Potato,68
588,FOODS,Cheese,68
588,FOODS,Veal,68
588,FOODS,Shrimp,68
588,FOODS,Crab,68
588,FOODS,Tuna,68
588,FOODS,Mahimahi,68
588,FOODS,Prime Rib,68
588,FOODS,Pizza,68
588,FOODS,Wrap,68
588,FOODS,Sub,68
588,FOODS,Sandwich,68
588,FOODS,Turkey,68
588,FOODS,Ham,68
588,FOODS,Roast Beef,68
588,FOODS,Potato Skin,68
588,FOODS,Burrito,68
588,FOODS,Quesadilla,68
588,FOODS,Nachos,68
588,FOODS,Chip,68
588,FOODS,Taco,68
588,FOODS,Pretzel,68
588,FOODS,Fruit,68
588,FOODS,Cottage Cheese,68
588,FOODS,Pudding,68
588,FOODS,Grilled Cheese,68
589,FOODS,Hotdog,69
589,FOODS,Chip,69
589,FOODS,Pickle,69
589,FOODS,Sandwich,69
589,FOODS,Hamburger,69
589,FOODS,Bacon,69
589,FOODS,Fried Chicken,69
589,FOODS,Cake,69
589,FOODS,Salmon,69
589,FOODS,Tuna,69
589,FOODS,Salad,69
589,FOODS,Bagel,69
589,FOODS,Yogurt,69
589,FOODS,Cheese,69
589,FOODS,Fruit,69
589,FOODS,Shrimp,69
589,FOODS,Lobster,69
589,FOODS,Pork,69
589,FOODS,Clam,69
589,FOODS,Hashbrown,69
589,FOODS,Egg,69
589,FOODS,Peanut,69
589,FOODS,Almond,69
589,FOODS,Chocolate,69
589,FOODS,Barbeque,69
589,FOODS,Mushroom,69
589,FOODS,Lettuce,69
589,FOODS,Onion,69
589,FOODS,Veggie Burger,69
589,FOODS,Bean,69
589,FOODS,Potato,69
589,FOODS,French-Fry,69
589,FOODS,Waffle,69
589,FOODS,Pancakes,69
589,FOODS,Turkey,69
589,FOODS,Salami,69
589,FOODS,Pastrami,69
589,FOODS,Chili,69
589,FOODS,Anchovy,69
589,FOODS,Corn,69
589,FOODS,Pea,69
589,FOODS,Green Bean,69
589,FOODS,Hummus,69
590,FOODS,Hotdog,70
590,FOODS,Hamburger,70
590,FOODS,Cheese,70
590,FOODS,Chicken,70
590,FOODS,Steak,70
590,FOODS,Hibachi,70
590,FOODS,Shrimp,70
590,FOODS,Salad,70
590,FOODS,Tomato,70
590,FOODS,Crouton,70
590,FOODS,Parmesan Cheese,70
590,FOODS,Slim Fast,70
590,FOODS,Diet,70
590,FOODS,Pizza,70
590,FOODS,Pepperoni,70
590,FOODS,Taco,70
590,FOODS,Burrito,70
590,FOODS,Nachos,70
590,FOODS,Chili,70
590,FOODS,Cottage Cheese,70
590,FOODS,Turkey,70
590,FOODS,Stuffing,70
590,FOODS,Pumpkin Pie,70
590,FOODS,Duck,70
590,FOODS,Venison,70
590,FOODS,Egg,70
590,FOODS,Bacon,70
590,FOODS,Toast,70
590,FOODS,English Muffin,70
590,FOODS,Sausage,70
590,FOODS,Crepe,70
590,FOODS,Pancake,70
590,FOODS,Strawberry,70
590,FOODS,Banana,70
590,FOODS,Dragon Fruit,70
590,FOODS,Apple,70
590,FOODS,Orange,70
590,FOODS,Potato,70
590,FOODS,Macaroni And Cheese,70
590,FOODS,Noodle,70
590,FOODS,Bacon Lettuce And Tomato,70
590,FOODS,Cheeseburger,70
590,FOODS,Fries,70
590,FOODS,Sub,70
590,FOODS,Salami,70
590,FOODS,Bread,70
590,FOODS,Waffle,70
590,FOODS,Scone,70
590,FOODS,Ice-Cream,70
590,FOODS,Chocolate,70
590,FOODS,Mint,70
590,FOODS,Peanut Butter,70
590,FOODS,Reese,70
590,FOODS,Cereal,70
590,FOODS,Soup,70
590,FOODS,Candy Corn,70
590,FOODS,Candy,70
592,FOODS,Noodle,71
592,FOODS,Corned Beef,71
592,FOODS,Sauerkraut,71
592,FOODS,Bread,71
592,FOODS,Apple,71
592,FOODS,Orange,71
592,FOODS,Banana,71
592,FOODS,Pear,71
592,FOODS,Grape,71
592,FOODS,Peach,71
592,FOODS,Pineapple,71
592,FOODS,Mango,71
592,FOODS,Watermelon,71
592,FOODS,Hotdog,71
592,FOODS,Hamburger,71
592,FOODS,French-Fry,71
592,FOODS,Cheese,71
592,FOODS,Yogurt,71
592,FOODS,Sour Cream,71
592,FOODS,Spinach,71
592,FOODS,Artichoke,71
592,FOODS,Chip,71
592,FOODS,Carrot,71
592,FOODS,Tomato,71
592,FOODS,Pepper,71
592,FOODS,Jalapeno,71
592,FOODS,Broccoli,71
592,FOODS,Cabbage,71
592,FOODS,Potato,71
592,FOODS,French-Fry,71
592,FOODS,Onion Ring,71
592,FOODS,Onion,71
592,FOODS,Muffin,71
592,FOODS,Waffle,71
592,FOODS,Pancake,71
592,FOODS,Ice-Cream,71
592,FOODS,Egg,71
592,FOODS,Hashbrown,71
592,FOODS,Sausage,71
592,FOODS,Bacon,71
592,FOODS,Turkey,71
592,FOODS,Ham,71
592,FOODS,Salami,71
592,FOODS,Granola,71
592,FOODS,Pizza,71
592,FOODS,Breadstick,71
592,FOODS,Chili,71
592,FOODS,Bratwurst,71
592,FOODS,Pretzel,71
592,FOODS,Cereal,71
594,FOODS,Mashed Potato,72
594,FOODS,Nachos,72
594,FOODS,Ice-Cream,72
594,FOODS,Banana,72
594,FOODS,Apple,72
594,FOODS,Orange,72
594,FOODS,Strawberry,72
594,FOODS,Blueberry,72
594,FOODS,Cranberry,72
594,FOODS,Raspberry,72
594,FOODS,Chicken,72
594,FOODS,Turkey,72
594,FOODS,Chip,72
594,FOODS,Mango,72
594,FOODS,Potato,72
594,FOODS,French-Fry,72
594,FOODS,Taco,72
594,FOODS,Burrito,72
594,FOODS,Pancake,72
594,FOODS,Bacon,72
594,FOODS,Egg,72
594,FOODS,Rice,72
594,FOODS,Applesauce,72
594,FOODS,Green Bean,72
594,FOODS,Pea,72
594,FOODS,Macaroni,72
594,FOODS,Spaghetti,72
594,FOODS,Pasta,72
594,FOODS,Noodle,72
594,FOODS,Porkchop,72
594,FOODS,Bean,72
594,FOODS,Bread,72
594,FOODS,Cereal,72
594,FOODS,Cupcake,72
594,FOODS,Cake,72
594,FOODS,Candy,72
594,FOODS,Oatmeal,72
595,FOODS,Macaroni And Cheese,73
595,FOODS,Lasagna,73
595,FOODS,Hotdog,73
595,FOODS,Cheeseburger,73
595,FOODS,Fries,73
595,FOODS,Cheesecake,73
595,FOODS,Pie,73
595,FOODS,Apple,73
595,FOODS,Banana,73
595,FOODS,Peach,73
595,FOODS,Lime,73
595,FOODS,Lemon,73
595,FOODS,Carrot,73
595,FOODS,Tomato,73
595,FOODS,Orange,73
595,FOODS,Potato,73
595,FOODS,Squash,73
595,FOODS,Pumpkin,73
595,FOODS,Corn,73
595,FOODS,Onion,73
595,FOODS,Ham,73
595,FOODS,Turkey,73
595,FOODS,Bean,73
595,FOODS,Roast Beef,73
595,FOODS,Meatloaf,73
595,FOODS,Spaghetti,73
595,FOODS,Croissant,73
595,FOODS,Roll,73
595,FOODS,Biscuit,73
595,FOODS,Gravy,73
595,FOODS,Sausage,73
595,FOODS,Tenderloin,73
595,FOODS,Chicken Patty,73
595,FOODS,Strawberry,73
595,FOODS,Grape,73
595,FOODS,Coconut,73
595,FOODS,Egg,73
595,FOODS,Bacon,73
595,FOODS,Pork,73
595,FOODS,Steak,73
595,FOODS,Sweet Potato,73
595,FOODS,Quiche,73
595,FOODS,Peanut,73
595,FOODS,Peanut Butter,73
595,FOODS,Jelly,73
595,FOODS,Bread,73
595,FOODS,Cereal,73
595,FOODS,Cake,73
595,FOODS,Brownie,73
595,FOODS,Ice-Cream,73
595,FOODS,Tuna Salad,73
596,FOODS,Pasta,74
596,FOODS,Macaroni And Cheese,74
596,FOODS,Steak,74
596,FOODS,French-Fry,74
596,FOODS,Pizza,74
596,FOODS,Sub,74
596,FOODS,Sandwich,74
596,FOODS,Fettuccine Alfredo,74
596,FOODS,Penne Alla Vodka,74
596,FOODS,Pesto,74
596,FOODS,Chicken,74
596,FOODS,Rice,74
596,FOODS,Cheese,74
596,FOODS,Tomato,74
596,FOODS,Broccoli,74
596,FOODS,Apple,74
596,FOODS,Banana,74
596,FOODS,Orange,74
596,FOODS,Cucumber,74
596,FOODS,Onion,74
596,FOODS,Lettuce,74
596,FOODS,Peach,74
596,FOODS,Mango,74
596,FOODS,Grape,74
596,FOODS,Pepper,74
596,FOODS,Hamburger,74
596,FOODS,Hotdog,74
596,FOODS,Bread,74
596,FOODS,Garlic,74
596,FOODS,Breadstick,74
596,FOODS,Carrot,74
596,FOODS,Pear,74
596,FOODS,Potato,74
598,FOODS,Candy,75
598,FOODS,Chocolate,75
598,FOODS,Chicken,75
598,FOODS,Turkey,75
598,FOODS,Ham,75
598,FOODS,Beef,75
598,FOODS,Steak,75
598,FOODS,Cracker,75
598,FOODS,Marshmallow,75
598,FOODS,Cupcake,75
598,FOODS,Cookie,75
598,FOODS,Cake,75
598,FOODS,Pizza,75
598,FOODS,Ice-Cream,75
598,FOODS,Strawberry,75
598,FOODS,Blueberry,75
598,FOODS,Raspberry,75
598,FOODS,Banana,75
598,FOODS,Grape,75
598,FOODS,Orange,75
598,FOODS,Lemon,75
598,FOODS,Lime,75
598,FOODS,Blackberry,75
598,FOODS,Blueberry,75
598,FOODS,Cucumber,75
598,FOODS,Tomato,75
598,FOODS,Tomato,75
598,FOODS,Lettuce,75
598,FOODS,Carrot,75
598,FOODS,Salad,75
598,FOODS,Smoothie,75
598,FOODS,Bread,75
598,FOODS,Roll,75
598,FOODS,Donut,75
598,FOODS,Muffin,75
598,FOODS,Pasta,75
598,FOODS,Noodle,75
598,FOODS,Lamb,75
598,FOODS,Green Bean,75
598,FOODS,Baked Bean,75
598,FOODS,French-Fry,75
598,FOODS,Bagel,75
598,FOODS,Corndog,75
598,FOODS,Cheese Fry,75
598,FOODS,Cotton Candy,75
598,FOODS,Soup,75
598,FOODS,Breadstick,75
598,FOODS,Granola Bar,75
598,FOODS,Sandwich,75
598,FOODS,Peanut Butter And Jelly,75
598,FOODS,Toast,75
598,FOODS,Yogurt,75
598,FOODS,Watermelon,75
598,FOODS,Avocado,75
598,FOODS,Spinach,75
598,FOODS,Broccoli,75
677,FOODS,Meat,76
677,FOODS,Dairy,76
677,FOODS,Sweet,76
677,FOODS,Bread,76
677,FOODS,Pasta,76
677,FOODS,Spaghetti,76
677,FOODS,Potato,76
677,FOODS,Green Bean,76
677,FOODS,Corn,76
677,FOODS,Sausage,76
677,FOODS,Steak,76
677,FOODS,Cheese,76
677,FOODS,Ravioli,76
677,FOODS,Peanut Butter And Jelly,76
677,FOODS,Macaroni And Cheese,76
677,FOODS,Pizza,76
678,FOODS,Udon,77
678,FOODS,Uni,77
678,FOODS,Ramen,77
678,FOODS,Taco,77
678,FOODS,Tomato,77
678,FOODS,Potato,77
678,FOODS,Leek,77
678,FOODS,Candy,77
678,FOODS,Mushroom,77
678,FOODS,Leave,77
678,FOODS,Noodle,77
678,FOODS,Spam,77
678,FOODS,Twinkie,77
678,FOODS,Apple,77
678,FOODS,Orange,77
678,FOODS,Lemon,77
678,FOODS,Lime,77
678,FOODS,Radish,77
678,FOODS,Grape,77
678,FOODS,Cereal,77
678,FOODS,Beef,77
678,FOODS,Turkey,77
678,FOODS,Cheese,77
678,FOODS,Chicken,77
678,FOODS,Onion,77
679,FOODS,Burger,78
679,FOODS,Pizza,78
679,FOODS,Pasta,78
679,FOODS,Chicken,78
679,FOODS,Salad,78
679,FOODS,Pulse,78
679,FOODS,Spaghetti,78
679,FOODS,Taco,78
679,FOODS,Fries,78
679,FOODS,Beef,78
679,FOODS,Pork,78
679,FOODS,Turkey,78
679,FOODS,Burrito,78
679,FOODS,Donut,78
679,FOODS,Cake,78
679,FOODS,Jelly,78
679,FOODS,Noodle,78
679,FOODS,Rice,78
679,FOODS,Wrap,78
679,FOODS,Shrimp,78
679,FOODS,Tofu,78
680,FOODS,Corn,79
680,FOODS,Hotdog,79
680,FOODS,Bread,79
680,FOODS,Broccoli,79
680,FOODS,Spaghetti,79
680,FOODS,Ham,79
680,FOODS,Turkey,79
680,FOODS,Dressing,79
680,FOODS,Cranberry,79
680,FOODS,Chicken,79
680,FOODS,Pasta,79
680,FOODS,Lettuce,79
680,FOODS,Beef,79
680,FOODS,Fruit,79
680,FOODS,Mushroom,79
680,FOODS,Banana,79
680,FOODS,Strawberry,79
680,FOODS,Blackberry,79
680,FOODS,Carrot,79
680,FOODS,Fish,79
680,FOODS,Chip,79
680,FOODS,Tomato,79
680,FOODS,Zucchini,79
680,FOODS,Squash,79
680,FOODS,Pumpkin,79
680,FOODS,Cucumber,79
680,FOODS,Potato,79
681,FOODS,Chocolate,80
681,FOODS,Bagel,80
681,FOODS,Pizza,80
681,FOODS,Pasta,80
681,FOODS,Salad,80
681,FOODS,Salad,80
681,FOODS,Ice-Cream,80
681,FOODS,Chip,80
681,FOODS,Salsa,80
681,FOODS,Hotdog,80
681,FOODS,Hamburger,80
681,FOODS,French-Fry,80
681,FOODS,Frozen Yogurt,80
681,FOODS,Yogurt,80
681,FOODS,Cereal,80
681,FOODS,Cake,80
681,FOODS,Cupcake,80
681,FOODS,Cookie,80
681,FOODS,Tiramisu,80
681,FOODS,Samosa,80
681,FOODS,Lo Mein,80
681,FOODS,Matzo,80
681,FOODS,Matzo Ball Soup,80
681,FOODS,Soup,80
681,FOODS,Stew,80
681,FOODS,Egg,80
681,FOODS,Hashbrown,80
681,FOODS,Muffin,80
681,FOODS,Strawberry,80
681,FOODS,Apple,80
681,FOODS,Banana,80
681,FOODS,Sandwich,80
681,FOODS,Hoagie,80
681,FOODS,Sub,80
681,FOODS,Panini,80
681,FOODS,Patty Melt,80
681,FOODS,Baked Potato,80
681,FOODS,Ham,80
681,FOODS,Turkey,80
681,FOODS,Chicken,80
681,FOODS,Pastry,80
681,FOODS,Eclair,80
681,FOODS,Napoleon,80
681,FOODS,Creampuff,80
681,FOODS,Cheese Puff,80
681,FOODS,Candy,80
681,FOODS,Tootsie Roll,80
681,FOODS,Twizzler,80
681,FOODS,Twix Bar,80
681,FOODS,Snicker,80
681,FOODS,Mr Goodbar,80
681,FOODS,Krackel,80
682,OCCUPATIONS,Manager,81
682,OCCUPATIONS,Employee,81
682,OCCUPATIONS,Teacher,81
682,OCCUPATIONS,Janitor,81
682,OCCUPATIONS,Zookeeper,81
682,OCCUPATIONS,Lord,81
682,OCCUPATIONS,Programmer,81
682,OCCUPATIONS,Technician,81
682,OCCUPATIONS,Designer,81
682,OCCUPATIONS,Designer,81
682,OCCUPATIONS,Entrepreneur,81
682,OCCUPATIONS,Representative,81
682,OCCUPATIONS,Manager,81
682,OCCUPATIONS,Manager,81
682,OCCUPATIONS,Buyer,81
682,OCCUPATIONS,Musician,81
682,OCCUPATIONS,Actor,81
682,OCCUPATIONS,Actress,81
682,OCCUPATIONS,Director,81
682,OCCUPATIONS,Producer,81
682,OCCUPATIONS,Writer,81
682,OCCUPATIONS,Prostitute,81
682,OCCUPATIONS,Pornographer,81
682,OCCUPATIONS,Ranger,81
682,OCCUPATIONS,Officer,81
682,OCCUPATIONS,Maid,81
682,OCCUPATIONS,Butler,81
682,OCCUPATIONS,Pool,81
682,OCCUPATIONS,Agent,81
682,OCCUPATIONS,CEO,81
684,OCCUPATIONS,Engineer,82
684,OCCUPATIONS,Teacher,82
684,OCCUPATIONS,Associate,82
684,OCCUPATIONS,Nurse,82
684,OCCUPATIONS,Doctor,82
684,OCCUPATIONS,Astronomer,82
684,OCCUPATIONS,Astronaut,82
684,OCCUPATIONS,Secretary,82
684,OCCUPATIONS,Author,82
684,OCCUPATIONS,Planner,82
684,OCCUPATIONS,Librarian,82
684,OCCUPATIONS,Scholar,82
684,OCCUPATIONS,Editor,82
684,OCCUPATIONS,Designer,82
684,OCCUPATIONS,Advertising,82
684,OCCUPATIONS,Marketing,82
684,OCCUPATIONS,Entrepreneur,82
684,OCCUPATIONS,Worker,82
684,OCCUPATIONS,Worker,82
684,OCCUPATIONS,Garbage,82
684,OCCUPATIONS,Mechanic,82
684,OCCUPATIONS,Designer,82
684,OCCUPATIONS,Seamstress,82
684,OCCUPATIONS,Lifeguard,82
684,OCCUPATIONS,Policeman,82
684,OCCUPATIONS,Firefighter,82
684,OCCUPATIONS,Soldier,82
684,OCCUPATIONS,President,82
684,OCCUPATIONS,Politician,82
684,OCCUPATIONS,Senator,82
684,OCCUPATIONS,Congressman,82
684,OCCUPATIONS,Ranger,82
684,OCCUPATIONS,Zookeeper,82
684,OCCUPATIONS,Veterinarian,82
684,OCCUPATIONS,Maker,82
684,OCCUPATIONS,Blacksmith,82
684,OCCUPATIONS,Carpenter,82
684,OCCUPATIONS,Priest,82
684,OCCUPATIONS,Rabbi,82
684,OCCUPATIONS,Pastor,82
684,OCCUPATIONS,Surgeon,82
686,OCCUPATIONS,Cop,83
686,OCCUPATIONS,Fireman,83
686,OCCUPATIONS,Nurse,83
686,OCCUPATIONS,Doctor,83
686,OCCUPATIONS,Butcher,83
686,OCCUPATIONS,Therapist,83
686,OCCUPATIONS,Surgeon,83
686,OCCUPATIONS,Garbage,83
686,OCCUPATIONS,Worker,83
686,OCCUPATIONS,Carpenter,83
686,OCCUPATIONS,Mechanic,83
686,OCCUPATIONS,Psychologist,83
686,OCCUPATIONS,Teacher,83
686,OCCUPATIONS,Chef,83
686,OCCUPATIONS,Actor,83
686,OCCUPATIONS,Singer,83
686,OCCUPATIONS,Acrobat,83
686,OCCUPATIONS,Lumberjack,83
686,OCCUPATIONS,Farmer,83
686,OCCUPATIONS,Driver,83
686,OCCUPATIONS,Nanny,83
686,OCCUPATIONS,Telemarketer,83
686,OCCUPATIONS,Architect,83
686,OCCUPATIONS,Scientist,83
687,OCCUPATIONS,Dentist,84
687,OCCUPATIONS,Doctor,84
687,OCCUPATIONS,Electrician,84
687,OCCUPATIONS,Gardener,84
687,OCCUPATIONS,Cleaner,84
687,OCCUPATIONS,Cashier,84
687,OCCUPATIONS,Bagger,84
687,OCCUPATIONS,Psychologist,84
687,OCCUPATIONS,Professor,84
687,OCCUPATIONS,Musician,84
687,OCCUPATIONS,Driver,84
687,OCCUPATIONS,Instructor,84
687,OCCUPATIONS,Dancer,84
687,OCCUPATIONS,Singer,84
687,OCCUPATIONS,Engineer,84
687,OCCUPATIONS,Programmer,84
687,OCCUPATIONS,Accountant,84
687,OCCUPATIONS,Biologist,84
687,OCCUPATIONS,Cobbler,84
687,OCCUPATIONS,Representative,84
687,OCCUPATIONS,Plumber,84
687,OCCUPATIONS,Athlete,84
687,OCCUPATIONS,Model,84
687,OCCUPATIONS,Designer,84
688,OCCUPATIONS,CEO,85
688,OCCUPATIONS,Janitor,85
688,OCCUPATIONS,Washer,85
688,OCCUPATIONS,Stockbroker,85
688,OCCUPATIONS,Accountant,85
688,OCCUPATIONS,Actuary,85
688,OCCUPATIONS,Dietitian,85
688,OCCUPATIONS,Therapist,85
688,OCCUPATIONS,Doctor,85
688,OCCUPATIONS,Nurse,85
688,OCCUPATIONS,Therapist,85
688,OCCUPATIONS,Therapist,85
688,OCCUPATIONS,Nutritionist,85
688,OCCUPATIONS,Garbage,85
688,OCCUPATIONS,Teacher,85
688,OCCUPATIONS,Student,85
688,OCCUPATIONS,Principal,85
688,OCCUPATIONS,Chef,85
688,OCCUPATIONS,Pilot,85
688,OCCUPATIONS,Stewardess,85
688,OCCUPATIONS,Taxi Driver,85
688,OCCUPATIONS,Worker,85
688,OCCUPATIONS,Plumber,85
688,OCCUPATIONS,Electrician,85
688,OCCUPATIONS,Governor,85
688,OCCUPATIONS,Senator,85
688,OCCUPATIONS,President,85
688,OCCUPATIONS,Councilman,85
688,OCCUPATIONS,Judge,85
688,OCCUPATIONS,Policeman,85
688,OCCUPATIONS,Officer,85
688,OCCUPATIONS,Guard,85
688,OCCUPATIONS,Agent,85
688,OCCUPATIONS,Realtor,85
688,OCCUPATIONS,Veterinarian,85
689,OCCUPATIONS,Doctor,86
689,OCCUPATIONS,Lawyer,86
689,OCCUPATIONS,Janitor,86
689,OCCUPATIONS,Student,86
689,OCCUPATIONS,Teacher,86
689,OCCUPATIONS,Doormen,86
689,OCCUPATIONS,Scientist,86
689,OCCUPATIONS,Bondsman,86
689,OCCUPATIONS,Sales,86
689,OCCUPATIONS,President,86
689,OCCUPATIONS,Mechanic,86
689,OCCUPATIONS,Computer Technician,86
689,OCCUPATIONS,Cashier,86
689,OCCUPATIONS,Deliveryman,86
689,OCCUPATIONS,Golfer,86
689,OCCUPATIONS,Miner,86
689,OCCUPATIONS,Musician,86
689,OCCUPATIONS,Juggler,86
689,OCCUPATIONS,Performer,86
689,OCCUPATIONS,Star,86
689,OCCUPATIONS,Handler,86
689,OCCUPATIONS,Therapist,86
689,OCCUPATIONS,Lawyer,86
689,OCCUPATIONS,Doctor,86
689,OCCUPATIONS,Conductor,86
689,OCCUPATIONS,Managers,86
689,OCCUPATIONS,Supervisor,86
689,OCCUPATIONS,Construction,86
689,OCCUPATIONS,Plumber,86
